lot,cabinet_code,cabinet_name,line,point_code,device_id,rated_power_w,lamp_type,lat,lng,pole_id
C,0050,Via Sanverano Alta,L2,PL-002036,,100,MH,45.42574,9.11492,P-002036
C,0050,Via Sanverano Alta,L3,PL-002037,,150,SAP,45.42586,9.11443,P-002037
C,0050,Via Sanverano Alta,L1,PL-002038,,150,LED,45.42598,9.11447,P-002038
C,0050,Via Sanverano Alta,L2,PL-002039,,150,MH,45.4261,9.11493,P-002039
C,0050,Via Sanverano Alta,L3,PL-002040,,250,SAP,45.42622,9.11472,P-002040
C,0050,Via Sanverano Alta,L1,PL-002041,,100,LED,45.42634,9.11472,P-002041
C,0050,Via Sanverano Alta,L2,PL-002042,,250,MH,45.42646,9.11472,P-002042
C,0050,Via Sanverano Alta,L3,PL-002043,,150,SAP,45.42658,9.11493,P-002043
C,0050,Via Sanverano Alta,L1,PL-002044,,150,SAP,45.4267,9.1147,P-002044
C,0050,Via Sanverano Alta,L2,PL-002045,,100,SAP,45.42682,9.11496,P-002045
C,0050,Via Sanverano Alta,L3,PL-002046,,100,LED,45.42694,9.11449,P-002046
C,0050,Via Sanverano Alta,L1,PL-002047,,100,SAP,45.42706,9.11511,P-002047
C,0050,Via Sanverano Alta,L2,PL-002048,,100,SAP,45.42718,9.11498,P-002048
C,0050,Via Sanverano Alta,L3,PL-002049,,100,SAP,45.4273,9.11482,P-002049
C,0050,Via Sanverano Alta,L1,PL-002050,,100,MH,45.42742,9.1145,P-002050
C,0050,Via Sanverano Alta,L2,PL-002051,,150,SAP,45.42754,9.11444,P-002051
C,0050,Via Sanverano Alta,L3,PL-002052,,150,LED,45.42766,9.11506,P-002052
C,0050,Via Sanverano Alta,L1,PL-002053,,150,MH,45.42778,9.11506,P-002053
C,0050,Via Sanverano Alta,L2,PL-002054,,150,MH,45.4279,9.11487,P-002054
C,0050,Via Sanverano Alta,L3,PL-002055,,250,MH,45.42802,9.115,P-002055
C,0050,Via Sanverano Alta,L1,PL-002056,,150,SAP,45.42814,9.11505,P-002056
C,0050,Via Sanverano Alta,L2,PL-002057,,100,SAP,45.42826,9.1151,P-002057
C,0050,Via Sanverano Alta,L3,PL-002058,,250,SAP,45.42838,9.11503,P-002058
C,0050,Via Sanverano Alta,L1,PL-002059,,100,SAP,45.4285,9.11485,P-002059
C,0050,Via Sanverano Alta,L2,PL-002060,,150,SAP,45.42862,9.11474,P-002060
C,0050,Via Sanverano Alta,L3,PL-002061,,150,MH,45.42874,9.11497,P-002061
C,0050,Via Sanverano Alta,L1,PL-002062,,250,MH,45.42886,9.11476,P-002062
C,0050,Via Sanverano Alta,L2,PL-002063,,100,SAP,45.42898,9.11454,P-002063
C,0050,Via Sanverano Alta,L3,PL-002064,,250,SAP,45.4291,9.11482,P-002064
C,0050,Via Sanverano Alta,L1,PL-002065,,100,MH,45.42922,9.1149,P-002065
C,0050,Via Sanverano Alta,L2,PL-002066,,250,SAP,45.42934,9.11517,P-002066
C,0050,Via Sanverano Alta,L3,PL-002067,,150,LED,45.42946,9.11502,P-002067
C,0050,Via Sanverano Alta,L1,PL-002068,,100,MH,45.42958,9.11509,P-002068
C,0050,Via Sanverano Alta,L2,PL-002069,,100,MH,45.4297,9.11443,P-002069
C,0050,Via Sanverano Alta,L3,PL-002070,,100,SAP,45.42982,9.11447,P-002070
C,0050,Via Sanverano Alta,L1,PL-002071,,100,MH,45.42994,9.1146,P-002071
C,0050,Via Sanverano Alta,L2,PL-002072,,150,SAP,45.43006,9.1151,P-002072
C,0050,Via Sanverano Alta,L3,PL-002073,,250,SAP,45.43018,9.11487,P-002073
C,0050,Via Sanverano Alta,L1,PL-002074,,250,SAP,45.4303,9.11446,P-002074
C,0050,Via Sanverano Alta,L2,PL-002075,,250,LED,45.43042,9.11503,P-002075
C,0050,Via Sanverano Alta,L3,PL-002076,,100,SAP,45.43054,9.11446,P-002076
C,0050,Via Sanverano Alta,L1,PL-002077,,100,SAP,45.43066,9.11447,P-002077
C,0050,Via Sanverano Alta,L2,PL-002078,,250,SAP,45.43078,9.11457,P-002078
C,0050,Via Sanverano Alta,L3,PL-002079,,150,SAP,45.4309,9.11512,P-002079
C,0050,Via Sanverano Alta,L1,PL-002080,,100,SAP,45.43102,9.11502,P-002080
C,0050,Via Sanverano Alta,L2,PL-002081,,250,SAP,45.43114,9.11438,P-002081
C,0050,Via Sanverano Alta,L3,PL-002082,,250,SAP,45.43126,9.11463,P-002082
C,0050,Via Sanverano Alta,L1,PL-002083,,250,MH,45.43138,9.11485,P-002083
C,0050,Via Sanverano Alta,L2,PL-002084,,150,LED,45.4315,9.11489,P-002084
C,0050,Via Sanverano Alta,L3,PL-002085,,250,SAP,45.43162,9.11512,P-002085
C,0050,Via Sanverano Alta,L1,PL-002086,,250,MH,45.43174,9.11442,P-002086
C,0050,Via Sanverano Alta,L2,PL-002087,,100,MH,45.43186,9.11513,P-002087
C,0050,Via Sanverano Alta,L3,PL-002088,,150,SAP,45.43198,9.11515,P-002088
C,0050,Via Sanverano Alta,L1,PL-002089,,150,SAP,45.4321,9.11474,P-002089
C,0050,Via Sanverano Alta,L2,PL-002090,,150,MH,45.43222,9.1149,P-002090
C,0050,Via Sanverano Alta,L3,PL-002091,,250,SAP,45.43234,9.11481,P-002091
C,0050,Via Sanverano Alta,L1,PL-002092,,250,SAP,45.43246,9.11456,P-002092
C,0050,Via Sanverano Alta,L2,PL-002093,,100,SAP,45.43258,9.11511,P-002093
C,0050,Via Sanverano Alta,L3,PL-002094,,250,SAP,45.4327,9.11487,P-002094
C,0050,Via Sanverano Alta,L1,PL-002095,,100,MH,45.43282,9.11457,P-002095
C,0050,Via Sanverano Alta,L2,PL-002096,,100,SAP,45.43294,9.11489,P-002096
C,0050,Via Sanverano Alta,L3,PL-002097,,100,SAP,45.43306,9.11511,P-002097
C,0050,Via Sanverano Alta,L1,PL-002098,,250,SAP,45.43318,9.11453,P-002098
C,0050,Via Sanverano Alta,L2,PL-002099,,100,SAP,45.4333,9.11483,P-002099
C,0050,Via Sanverano Alta,L3,PL-002100,,250,SAP,45.43342,9.11476,P-002100
C,0050,Via Sanverano Alta,L1,PL-002101,,250,SAP,45.43354,9.11485,P-002101
C,0050,Via Sanverano Alta,L2,PL-002102,,250,MH,45.43366,9.11494,P-002102
C,0050,Via Sanverano Alta,L3,PL-002103,,100,SAP,45.43378,9.11486,P-002103
C,0050,Via Sanverano Alta,L1,PL-002104,,150,LED,45.4339,9.11488,P-002104
C,0050,Via Sanverano Alta,L2,PL-002105,,250,MH,45.43402,9.11493,P-002105
C,0050,Via Sanverano Alta,L3,PL-002106,,250,SAP,45.43414,9.11438,P-002106
C,0050,Via Sanverano Alta,L1,PL-002107,,250,MH,45.43426,9.11468,P-002107
C,0050,Via Sanverano Alta,L2,PL-002108,,150,LED,45.43438,9.11472,P-002108
C,0050,Via Sanverano Alta,L3,PL-002109,,150,MH,45.4345,9.1144,P-002109
C,0050,Via Sanverano Alta,L1,PL-002110,,150,SAP,45.43462,9.11487,P-002110
C,0050,Via Sanverano Alta,L2,PL-002111,,250,SAP,45.43474,9.11511,P-002111
C,0050,Via Sanverano Alta,L3,PL-002112,,150,SAP,45.43486,9.11441,P-002112
C,0050,Via Sanverano Alta,L1,PL-002113,,150,SAP,45.43498,9.11496,P-002113
C,0050,Via Sanverano Alta,L2,PL-002114,,150,MH,45.4351,9.11511,P-002114
C,0050,Via Sanverano Alta,L3,PL-002115,,100,SAP,45.43522,9.11479,P-002115
C,0050,Via Sanverano Alta,L1,PL-002116,,100,MH,45.43534,9.11478,P-002116
C,0050,Via Sanverano Alta,L2,PL-002117,,250,SAP,45.43546,9.115,P-002117
C,0050,Via Sanverano Alta,L3,PL-002118,,250,LED,45.43558,9.11494,P-002118
C,0050,Via Sanverano Alta,L1,PL-002119,,100,MH,45.4357,9.11444,P-002119
C,0050,Via Sanverano Alta,L2,PL-002120,,100,SAP,45.43582,9.11454,P-002120
C,0050,Via Sanverano Alta,L3,PL-002121,,250,SAP,45.43594,9.11451,P-002121
C,0050,Via Sanverano Alta,L1,PL-002122,,100,LED,45.43606,9.11508,P-002122
C,0050,Via Sanverano Alta,L2,PL-002123,,150,LED,45.43618,9.1151,P-002123
C,0050,Via Sanverano Alta,L3,PL-002124,,150,SAP,45.4363,9.11507,P-002124
C,0050,Via Sanverano Alta,L1,PL-002125,,250,MH,45.43642,9.1151,P-002125
C,0050,Via Sanverano Alta,L2,PL-002126,,150,MH,45.43654,9.11448,P-002126
C,0050,Via Sanverano Alta,L3,PL-002127,,250,SAP,45.43666,9.11473,P-002127
C,0050,Via Sanverano Alta,L1,PL-002128,,150,LED,45.43678,9.11485,P-002128
C,0050,Via Sanverano Alta,L2,PL-002129,,150,SAP,45.4369,9.11466,P-002129
C,0050,Via Sanverano Alta,L3,PL-002130,,150,SAP,45.43702,9.11503,P-002130
C,0050,Via Sanverano Alta,L1,PL-002131,,250,SAP,45.43714,9.11516,P-002131
C,0050,Via Sanverano Alta,L2,PL-002132,,100,LED,45.43726,9.1148,P-002132
C,0050,Via Sanverano Alta,L3,PL-002133,,250,SAP,45.43738,9.11502,P-002133
C,0050,Via Sanverano Alta,L1,PL-002134,,250,SAP,45.4375,9.11443,P-002134
C,0050,Via Sanverano Alta,L2,PL-002135,,250,SAP,45.43762,9.11445,P-002135
C,0050,Via Sanverano Alta,L3,PL-002136,,150,SAP,45.43774,9.11458,P-002136
C,0050,Via Sanverano Alta,L1,PL-002137,,150,SAP,45.43786,9.1145,P-002137
C,0050,Via Sanverano Alta,L2,PL-002138,,100,LED,45.43798,9.11515,P-002138
C,0050,Via Sanverano Alta,L3,PL-002139,,150,MH,45.4381,9.11513,P-002139
C,0050,Via Sanverano Alta,L1,PL-002140,,250,SAP,45.43822,9.11489,P-002140
C,0050,Via Sanverano Alta,L2,PL-002141,,100,SAP,45.43834,9.11452,P-002141
C,0050,Via Sanverano Alta,L3,PL-002142,,100,SAP,45.43846,9.11466,P-002142
C,0050,Via Sanverano Alta,L1,PL-002143,,150,SAP,45.43858,9.11487,P-002143
C,0050,Via Sanverano Alta,L2,PL-002144,,250,MH,45.4387,9.11468,P-002144
C,0050,Via Sanverano Alta,L3,PL-002145,,150,SAP,45.43882,9.1144,P-002145
C,0050,Via Sanverano Alta,L1,PL-002146,,100,SAP,45.43894,9.1151,P-002146
C,0050,Via Sanverano Alta,L2,PL-002147,,100,LED,45.43906,9.11499,P-002147
C,0050,Via Sanverano Alta,L3,PL-002148,,250,SAP,45.43918,9.11482,P-002148
C,0050,Via Sanverano Alta,L1,PL-002149,,100,SAP,45.4393,9.11438,P-002149
C,0050,Via Sanverano Alta,L2,PL-002150,,250,SAP,45.43942,9.11479,P-002150
C,0050,Via Sanverano Alta,L3,PL-002151,,250,LED,45.43954,9.11442,P-002151
C,0050,Via Sanverano Alta,L1,PL-002152,,250,SAP,45.43966,9.1148,P-002152
C,0050,Via Sanverano Alta,L2,PL-002153,,100,SAP,45.43978,9.11479,P-002153
C,0050,Via Sanverano Alta,L3,PL-002154,,100,SAP,45.4399,9.11509,P-002154
C,0050,Via Sanverano Alta,L1,PL-002155,,150,SAP,45.44002,9.11509,P-002155
C,0050,Via Sanverano Alta,L2,PL-002156,,100,SAP,45.44014,9.11447,P-002156
C,0050,Via Sanverano Alta,L3,PL-002157,,100,SAP,45.44026,9.11448,P-002157
C,0050,Via Sanverano Alta,L1,PL-002158,,250,SAP,45.44038,9.11487,P-002158
C,0050,Via Sanverano Alta,L2,PL-002159,,150,SAP,45.4405,9.115,P-002159
C,0050,Via Sanverano Alta,L3,PL-002160,,250,SAP,45.44062,9.11441,P-002160
C,0050,Via Sanverano Alta,L1,PL-002161,,250,MH,45.44074,9.1144,P-002161
C,0050,Via Sanverano Alta,L2,PL-002162,,250,SAP,45.44086,9.11507,P-002162
C,0051,Parco Nord,L1,PL-002163,,150,LED,45.3995,9.11839,P-002163
C,0051,Parco Nord,L2,PL-002164,,250,SAP,45.39962,9.11868,P-002164
C,0051,Parco Nord,L3,PL-002165,,250,SAP,45.39974,9.11835,P-002165
C,0051,Parco Nord,L1,PL-002166,,150,SAP,45.39986,9.11873,P-002166
C,0051,Parco Nord,L2,PL-002167,,150,SAP,45.39998,9.11811,P-002167
C,0051,Parco Nord,L3,PL-002168,,250,SAP,45.4001,9.1183,P-002168
C,0051,Parco Nord,L1,PL-002169,,150,LED,45.40022,9.11868,P-002169
C,0051,Parco Nord,L2,PL-002170,,250,SAP,45.40034,9.118,P-002170
C,0051,Parco Nord,L3,PL-002171,,150,SAP,45.40046,9.11869,P-002171
C,0051,Parco Nord,L1,PL-002172,,100,SAP,45.40058,9.11849,P-002172
C,0051,Parco Nord,L2,PL-002173,,100,LED,45.4007,9.11844,P-002173
C,0051,Parco Nord,L3,PL-002174,,100,LED,45.40082,9.11825,P-002174
C,0051,Parco Nord,L1,PL-002175,,250,SAP,45.40094,9.11838,P-002175
C,0051,Parco Nord,L2,PL-002176,,250,SAP,45.40106,9.1182,P-002176
C,0051,Parco Nord,L3,PL-002177,,250,SAP,45.40118,9.11864,P-002177
C,0051,Parco Nord,L1,PL-002178,,150,LED,45.4013,9.11837,P-002178
C,0051,Parco Nord,L2,PL-002179,,150,MH,45.40142,9.11867,P-002179
C,0051,Parco Nord,L3,PL-002180,,150,LED,45.40154,9.11861,P-002180
C,0051,Parco Nord,L1,PL-002181,,100,MH,45.40166,9.11857,P-002181
C,0051,Parco Nord,L2,PL-002182,,150,MH,45.40178,9.11803,P-002182
C,0051,Parco Nord,L3,PL-002183,,100,SAP,45.4019,9.11872,P-002183
C,0051,Parco Nord,L1,PL-002184,,250,SAP,45.40202,9.11839,P-002184
C,0051,Parco Nord,L2,PL-002185,,100,SAP,45.40214,9.11818,P-002185
C,0051,Parco Nord,L3,PL-002186,,250,SAP,45.40226,9.11799,P-002186
C,0051,Parco Nord,L1,PL-002187,,150,SAP,45.40238,9.11866,P-002187
C,0051,Parco Nord,L2,PL-002188,,150,MH,45.4025,9.11864,P-002188
C,0051,Parco Nord,L3,PL-002189,,250,SAP,45.40262,9.11838,P-002189
C,0051,Parco Nord,L1,PL-002190,,150,MH,45.40274,9.11857,P-002190
C,0051,Parco Nord,L2,PL-002191,,250,SAP,45.40286,9.1182,P-002191
C,0051,Parco Nord,L3,PL-002192,,100,SAP,45.40298,9.11857,P-002192
C,0051,Parco Nord,L1,PL-002193,,150,SAP,45.4031,9.1187,P-002193
C,0051,Parco Nord,L2,PL-002194,,150,MH,45.40322,9.11868,P-002194
C,0051,Parco Nord,L3,PL-002195,,150,SAP,45.40334,9.11866,P-002195
C,0051,Parco Nord,L1,PL-002196,,100,SAP,45.40346,9.11864,P-002196
C,0051,Parco Nord,L2,PL-002197,,150,LED,45.40358,9.11808,P-002197
C,0051,Parco Nord,L3,PL-002198,,100,LED,45.4037,9.11866,P-002198
C,0051,Parco Nord,L1,PL-002199,,250,SAP,45.40382,9.11838,P-002199
C,0051,Parco Nord,L2,PL-002200,,100,SAP,45.40394,9.11809,P-002200
C,0051,Parco Nord,L3,PL-002201,,150,MH,45.40406,9.11801,P-002201
C,0051,Parco Nord,L1,PL-002202,,150,SAP,45.40418,9.11847,P-002202
C,0051,Parco Nord,L2,PL-002203,,100,SAP,45.4043,9.11855,P-002203
C,0051,Parco Nord,L3,PL-002204,,100,LED,45.40442,9.11843,P-002204
C,0051,Parco Nord,L1,PL-002205,,100,SAP,45.40454,9.11857,P-002205
C,0051,Parco Nord,L2,PL-002206,,150,SAP,45.40466,9.11838,P-002206
C,0051,Parco Nord,L3,PL-002207,,250,SAP,45.40478,9.11834,P-002207
C,0051,Parco Nord,L1,PL-002208,,100,SAP,45.4049,9.11844,P-002208
C,0051,Parco Nord,L2,PL-002209,,250,SAP,45.40502,9.11826,P-002209
C,0051,Parco Nord,L3,PL-002210,,150,SAP,45.40514,9.11869,P-002210
C,0051,Parco Nord,L1,PL-002211,,150,LED,45.40526,9.11803,P-002211
C,0051,Parco Nord,L2,PL-002212,,100,SAP,45.40538,9.1181,P-002212
C,0051,Parco Nord,L3,PL-002213,,100,SAP,45.4055,9.11807,P-002213
C,0051,Parco Nord,L1,PL-002214,,250,SAP,45.40562,9.1187,P-002214
C,0051,Parco Nord,L2,PL-002215,,250,SAP,45.40574,9.11869,P-002215
C,0051,Parco Nord,L3,PL-002216,,250,SAP,45.40586,9.11852,P-002216
C,0051,Parco Nord,L1,PL-002217,,150,LED,45.40598,9.11833,P-002217
C,0051,Parco Nord,L2,PL-002218,,150,MH,45.4061,9.11867,P-002218
C,0051,Parco Nord,L3,PL-002219,,150,SAP,45.40622,9.11836,P-002219
C,0051,Parco Nord,L1,PL-002220,,250,SAP,45.40634,9.11869,P-002220
C,0051,Parco Nord,L2,PL-002221,,250,MH,45.40646,9.11877,P-002221
C,0051,Parco Nord,L3,PL-002222,,250,SAP,45.40658,9.11869,P-002222
C,0051,Parco Nord,L1,PL-002223,,100,MH,45.4067,9.11813,P-002223
C,0051,Parco Nord,L2,PL-002224,,250,MH,45.40682,9.11803,P-002224
C,0051,Parco Nord,L3,PL-002225,,250,MH,45.40694,9.11849,P-002225
C,0051,Parco Nord,L1,PL-002226,,250,MH,45.40706,9.1186,P-002226
C,0051,Parco Nord,L2,PL-002227,,150,SAP,45.40718,9.1185,P-002227
C,0051,Parco Nord,L3,PL-002228,,250,SAP,45.4073,9.11821,P-002228
C,0051,Parco Nord,L1,PL-002229,,150,SAP,45.40742,9.1184,P-002229
C,0051,Parco Nord,L2,PL-002230,,100,SAP,45.40754,9.11847,P-002230
C,0051,Parco Nord,L3,PL-002231,,100,SAP,45.40766,9.11821,P-002231
C,0051,Parco Nord,L1,PL-002232,,250,MH,45.40778,9.11853,P-002232
C,0051,Parco Nord,L2,PL-002233,,250,SAP,45.4079,9.11805,P-002233
C,0051,Parco Nord,L3,PL-002234,,250,MH,45.40802,9.1186,P-002234
C,0051,Parco Nord,L1,PL-002235,,100,MH,45.40814,9.11824,P-002235
C,0051,Parco Nord,L2,PL-002236,,100,MH,45.40826,9.11829,P-002236
C,0051,Parco Nord,L3,PL-002237,,150,SAP,45.40838,9.11836,P-002237
C,0051,Parco Nord,L1,PL-002238,,250,LED,45.4085,9.11841,P-002238
C,0051,Parco Nord,L2,PL-002239,,100,LED,45.40862,9.11868,P-002239
C,0051,Parco Nord,L3,PL-002240,,150,SAP,45.40874,9.1186,P-002240
C,0051,Parco Nord,L1,PL-002241,,100,MH,45.40886,9.11852,P-002241
C,0051,Parco Nord,L2,PL-002242,,150,SAP,45.40898,9.11818,P-002242
C,0051,Parco Nord,L3,PL-002243,,250,SAP,45.4091,9.118,P-002243
C,0051,Parco Nord,L1,PL-002244,,100,LED,45.40922,9.11814,P-002244
C,0051,Parco Nord,L2,PL-002245,,150,SAP,45.40934,9.11809,P-002245
C,0051,Parco Nord,L3,PL-002246,,100,LED,45.40946,9.11846,P-002246
C,0051,Parco Nord,L1,PL-002247,,100,SAP,45.40958,9.11873,P-002247
C,0051,Parco Nord,L2,PL-002248,,150,MH,45.4097,9.11807,P-002248
C,0051,Parco Nord,L3,PL-002249,,250,SAP,45.40982,9.11824,P-002249
C,0051,Parco Nord,L1,PL-002250,,150,SAP,45.40994,9.11861,P-002250
C,0051,Parco Nord,L2,PL-002251,,150,SAP,45.41006,9.11812,P-002251
C,0051,Parco Nord,L3,PL-002252,,150,SAP,45.41018,9.1182,P-002252
C,0051,Parco Nord,L1,PL-002253,,100,SAP,45.4103,9.11801,P-002253
C,0051,Parco Nord,L2,PL-002254,,250,SAP,45.41042,9.11868,P-002254
C,0051,Parco Nord,L3,PL-002255,,250,SAP,45.41054,9.11856,P-002255
C,0051,Parco Nord,L1,PL-002256,,100,MH,45.41066,9.11829,P-002256
C,0051,Parco Nord,L2,PL-002257,,100,SAP,45.41078,9.11872,P-002257
C,0051,Parco Nord,L3,PL-002258,,250,MH,45.4109,9.11797,P-002258
C,0051,Parco Nord,L1,PL-002259,,150,SAP,45.41102,9.1187,P-002259
C,0051,Parco Nord,L2,PL-002260,,150,LED,45.41114,9.11816,P-002260
C,0051,Parco Nord,L3,PL-002261,,250,SAP,45.41126,9.11853,P-002261
C,0051,Parco Nord,L1,PL-002262,,100,LED,45.41138,9.11868,P-002262
C,0051,Parco Nord,L2,PL-002263,,100,LED,45.4115,9.11831,P-002263
C,0051,Parco Nord,L3,PL-002264,,100,MH,45.41162,9.11834,P-002264
C,0051,Parco Nord,L1,PL-002265,,100,LED,45.41174,9.11829,P-002265
C,0051,Parco Nord,L2,PL-002266,,150,SAP,45.41186,9.1183,P-002266
C,0051,Parco Nord,L3,PL-002267,,150,SAP,45.41198,9.11862,P-002267
C,0051,Parco Nord,L1,PL-002268,,250,LED,45.4121,9.11816,P-002268
C,0051,Parco Nord,L2,PL-002269,,150,MH,45.41222,9.11822,P-002269
C,0051,Parco Nord,L3,PL-002270,,250,MH,45.41234,9.11819,P-002270
C,0051,Parco Nord,L1,PL-002271,,250,SAP,45.41246,9.11801,P-002271
C,0051,Parco Nord,L2,PL-002272,,150,MH,45.41258,9.11823,P-002272
C,0051,Parco Nord,L3,PL-002273,,150,LED,45.4127,9.11837,P-002273
C,0051,Parco Nord,L1,PL-002274,,100,SAP,45.41282,9.11844,P-002274
C,0051,Parco Nord,L2,PL-002275,,250,SAP,45.41294,9.11847,P-002275
C,0051,Parco Nord,L3,PL-002276,,100,SAP,45.41306,9.11805,P-002276
C,0051,Parco Nord,L1,PL-002277,,150,SAP,45.41318,9.1185,P-002277
C,0051,Parco Nord,L2,PL-002278,,150,SAP,45.4133,9.11806,P-002278
C,0051,Parco Nord,L3,PL-002279,,100,SAP,45.41342,9.11868,P-002279
C,0051,Parco Nord,L1,PL-002280,,100,SAP,45.41354,9.11856,P-002280
C,0051,Parco Nord,L2,PL-002281,,150,LED,45.41366,9.11797,P-002281
C,0051,Parco Nord,L3,PL-002282,,150,MH,45.41378,9.11842,P-002282
C,0051,Parco Nord,L1,PL-002283,,100,SAP,45.4139,9.11854,P-002283
C,0051,Parco Nord,L2,PL-002284,,100,MH,45.41402,9.11874,P-002284
C,0051,Parco Nord,L3,PL-002285,,100,MH,45.41414,9.11799,P-002285
C,0051,Parco Nord,L1,PL-002286,,150,SAP,45.41426,9.11824,P-002286
C,0051,Parco Nord,L2,PL-002287,,100,LED,45.41438,9.11856,P-002287
C,0051,Parco Nord,L3,PL-002288,,100,SAP,45.4145,9.11848,P-002288
C,0051,Parco Nord,L1,PL-002289,,250,LED,45.41462,9.11833,P-002289
C,0051,Parco Nord,L2,PL-002290,,150,SAP,45.41474,9.11805,P-002290
C,0051,Parco Nord,L3,PL-002291,,100,SAP,45.41486,9.11833,P-002291
C,0051,Parco Nord,L1,PL-002292,,250,SAP,45.41498,9.11876,P-002292
C,0051,Parco Nord,L2,PL-002293,,100,SAP,45.4151,9.11851,P-002293
C,0051,Parco Nord,L3,PL-002294,,100,SAP,45.41522,9.11827,P-002294
C,0051,Parco Nord,L1,PL-002295,,100,LED,45.41534,9.11806,P-002295
C,0051,Parco Nord,L2,PL-002296,,250,LED,45.41546,9.11848,P-002296
C,0052,Via Molino,L1,PL-002297,,100,SAP,45.41209,9.11879,P-002297
C,0052,Via Molino,L2,PL-002298,,250,MH,45.41221,9.11943,P-002298
C,0052,Via Molino,L3,PL-002299,,250,SAP,45.41233,9.11883,P-002299
C,0052,Via Molino,L1,PL-002300,,100,SAP,45.41245,9.11877,P-002300
C,0052,Via Molino,L2,PL-002301,,150,LED,45.41257,9.11882,P-002301
C,0052,Via Molino,L3,PL-002302,,100,SAP,45.41269,9.11925,P-002302
C,0052,Via Molino,L1,PL-002303,,150,LED,45.41281,9.11916,P-002303
C,0052,Via Molino,L2,PL-002304,,150,LED,45.41293,9.11897,P-002304
C,0052,Via Molino,L3,PL-002305,,150,SAP,45.41305,9.11902,P-002305
C,0052,Via Molino,L1,PL-002306,,150,SAP,45.41317,9.11864,P-002306
C,0052,Via Molino,L2,PL-002307,,150,SAP,45.41329,9.11872,P-002307
C,0052,Via Molino,L3,PL-002308,,100,LED,45.41341,9.11924,P-002308
C,0052,Via Molino,L1,PL-002309,,150,SAP,45.41353,9.11891,P-002309
C,0052,Via Molino,L2,PL-002310,,250,MH,45.41365,9.11918,P-002310
C,0052,Via Molino,L3,PL-002311,,100,LED,45.41377,9.11917,P-002311
C,0052,Via Molino,L1,PL-002312,,100,SAP,45.41389,9.11925,P-002312
C,0052,Via Molino,L2,PL-002313,,250,LED,45.41401,9.1191,P-002313
C,0052,Via Molino,L3,PL-002314,,100,SAP,45.41413,9.11888,P-002314
C,0052,Via Molino,L1,PL-002315,,150,SAP,45.41425,9.11923,P-002315
C,0052,Via Molino,L2,PL-002316,,100,SAP,45.41437,9.11882,P-002316
C,0052,Via Molino,L3,PL-002317,,150,SAP,45.41449,9.11924,P-002317
C,0052,Via Molino,L1,PL-002318,,150,SAP,45.41461,9.11919,P-002318
C,0052,Via Molino,L2,PL-002319,,250,SAP,45.41473,9.11895,P-002319
C,0052,Via Molino,L3,PL-002320,,150,SAP,45.41485,9.11881,P-002320
C,0052,Via Molino,L1,PL-002321,,100,SAP,45.41497,9.11915,P-002321
C,0052,Via Molino,L2,PL-002322,,250,SAP,45.41509,9.11869,P-002322
C,0052,Via Molino,L3,PL-002323,,150,MH,45.41521,9.11913,P-002323
C,0052,Via Molino,L1,PL-002324,,150,LED,45.41533,9.11907,P-002324
C,0052,Via Molino,L2,PL-002325,,250,SAP,45.41545,9.1191,P-002325
C,0052,Via Molino,L3,PL-002326,,100,SAP,45.41557,9.11889,P-002326
C,0052,Via Molino,L1,PL-002327,,150,SAP,45.41569,9.11864,P-002327
C,0052,Via Molino,L2,PL-002328,,250,SAP,45.41581,9.11893,P-002328
C,0052,Via Molino,L3,PL-002329,,150,SAP,45.41593,9.11873,P-002329
C,0052,Via Molino,L1,PL-002330,,150,SAP,45.41605,9.1191,P-002330
C,0052,Via Molino,L2,PL-002331,,250,SAP,45.41617,9.11876,P-002331
C,0052,Via Molino,L3,PL-002332,,150,SAP,45.41629,9.11893,P-002332
C,0052,Via Molino,L1,PL-002333,,100,SAP,45.41641,9.11942,P-002333
C,0052,Via Molino,L2,PL-002334,,100,SAP,45.41653,9.11929,P-002334
C,0052,Via Molino,L3,PL-002335,,250,LED,45.41665,9.11925,P-002335
C,0052,Via Molino,L1,PL-002336,,150,SAP,45.41677,9.11938,P-002336
C,0052,Via Molino,L2,PL-002337,,100,SAP,45.41689,9.11927,P-002337
C,0052,Via Molino,L3,PL-002338,,100,SAP,45.41701,9.11901,P-002338
C,0052,Via Molino,L1,PL-002339,,250,MH,45.41713,9.11882,P-002339
C,0052,Via Molino,L2,PL-002340,,150,SAP,45.41725,9.11886,P-002340
C,0052,Via Molino,L3,PL-002341,,250,MH,45.41737,9.11911,P-002341
C,0052,Via Molino,L1,PL-002342,,100,MH,45.41749,9.11899,P-002342
C,0052,Via Molino,L2,PL-002343,,250,SAP,45.41761,9.1194,P-002343
C,0052,Via Molino,L3,PL-002344,,150,SAP,45.41773,9.11891,P-002344
C,0052,Via Molino,L1,PL-002345,,150,LED,45.41785,9.1191,P-002345
C,0052,Via Molino,L2,PL-002346,,100,LED,45.41797,9.11937,P-002346
C,0052,Via Molino,L3,PL-002347,,250,SAP,45.41809,9.11903,P-002347
C,0052,Via Molino,L1,PL-002348,,150,SAP,45.41821,9.1189,P-002348
C,0052,Via Molino,L2,PL-002349,,100,LED,45.41833,9.11901,P-002349
C,0052,Via Molino,L3,PL-002350,,150,LED,45.41845,9.11913,P-002350
C,0052,Via Molino,L1,PL-002351,,150,SAP,45.41857,9.11899,P-002351
